<TICKER>;<PER>;<DATE>;<TIME>;<LAST>;<VOL>
RU000A100V79;0;20190930;111208;100.000000000;1
RU000A100V79;0;20190930;111228;100.000000000;5
RU000A100V79;0;20190930;111236;100.000000000;555
RU000A100V79;0;20190930;111357;100.000000000;50
RU000A100V79;0;20190930;111435;100.000000000;15
RU000A100V79;0;20190930;111445;100.000000000;292
RU000A100V79;0;20190930;111445;100.080000000;1
RU000A100V79;0;20190930;111521;100.080000000;492
RU000A100V79;0;20190930;113833;100.090000000;10
RU000A100V79;0;20190930;113843;100.090000000;25
RU000A100V79;0;20190930;114305;100.090000000;99
RU000A100V79;0;20190930;114456;100.080000000;10
RU000A100V79;0;20190930;114456;100.080000000;100
RU000A100V79;0;20190930;115511;100.080000000;10
RU000A100V79;0;20190930;120149;100.080000000;1
RU000A100V79;0;20190930;121251;100.080000000;5
RU000A100V79;0;20190930;122852;100.080000000;7
RU000A100V79;0;20190930;123507;100.080000000;3
RU000A100V79;0;20190930;124215;100.050000000;10
RU000A100V79;0;20190930;125221;100.080000000;15
RU000A100V79;0;20190930;130124;100.080000000;69
RU000A100V79;0;20190930;130124;100.080000000;13
RU000A100V79;0;20190930;130712;100.080000000;80
RU000A100V79;0;20190930;130948;100.080000000;1
RU000A100V79;0;20190930;131415;100.060000000;8
RU000A100V79;0;20190930;131415;100.050000000;1
RU000A100V79;0;20190930;131415;100.050000000;10
RU000A100V79;0;20190930;131415;100.050000000;90
RU000A100V79;0;20190930;131415;100.050000000;150
RU000A100V79;0;20190930;131415;100.040000000;50
RU000A100V79;0;20190930;131415;100.040000000;100
RU000A100V79;0;20190930;131415;100.020000000;490
RU000A100V79;0;20190930;131415;100.010000000;1
RU000A100V79;0;20190930;131415;100.010000000;1
RU000A100V79;0;20190930;131415;100.000000000;10
RU000A100V79;0;20190930;131415;100.000000000;1
RU000A100V79;0;20190930;131415;100.000000000;100
RU000A100V79;0;20190930;131415;100.000000000;10
RU000A100V79;0;20190930;131415;100.000000000;2100
RU000A100V79;0;20190930;131415;100.000000000;3
RU000A100V79;0;20190930;131415;100.000000000;20
RU000A100V79;0;20190930;131415;99.990000000;12
RU000A100V79;0;20190930;131415;99.990000000;2
RU000A100V79;0;20190930;131415;99.980000000;1
RU000A100V79;0;20190930;131415;99.980000000;1
RU000A100V79;0;20190930;131415;99.980000000;1
RU000A100V79;0;20190930;131415;99.980000000;5
RU000A100V79;0;20190930;131415;99.970000000;10
RU000A100V79;0;20190930;131415;99.970000000;1250
RU000A100V79;0;20190930;131415;99.970000000;10
RU000A100V79;0;20190930;131415;99.970000000;1
RU000A100V79;0;20190930;131415;99.960000000;2
RU000A100V79;0;20190930;131415;99.950000000;15000
RU000A100V79;0;20190930;131435;99.950000000;95
RU000A100V79;0;20190930;131442;99.950000000;465
RU000A100V79;0;20190930;131444;99.900000000;10
RU000A100V79;0;20190930;131547;100.050000000;1
RU000A100V79;0;20190930;131603;100.050000000;2
RU000A100V79;0;20190930;131627;100.040000000;2
RU000A100V79;0;20190930;132335;100.020000000;90
RU000A100V79;0;20190930;132400;100.020000000;1000
RU000A100V79;0;20190930;133746;100.020000000;10
RU000A100V79;0;20190930;134351;100.020000000;10
RU000A100V79;0;20190930;134951;100.020000000;105
RU000A100V79;0;20190930;135839;100.010000000;10
