<TICKER>;<PER>;<DATE>;<TIME>;<LAST>;<VOL>
RU000A0JXQ93;0;20190610;182940;103.200000000;3
RU000A0JXQ93;0;20190610;183038;103.430000000;70
RU000A0JXQ93;0;20190610;183038;103.440000000;50
RU000A0JXQ93;0;20190610;183038;103.440000000;20
RU000A0JXQ93;0;20190610;183038;103.450000000;20
RU000A0JXQ93;0;20190610;183038;103.450000000;70
RU000A0JXQ93;0;20190610;183038;103.460000000;25
RU000A0JXQ93;0;20190610;183038;103.460000000;100
RU000A0JXQ93;0;20190610;183038;103.470000000;62
RU000A0JXQ93;0;20190610;183209;103.400000000;3
RU000A0JXQ93;0;20190610;183209;103.460000000;57
RU000A0JXQ93;0;20190610;184405;103.250000000;2
RU000A0JXQ93;0;20190610;184437;102.660000000;1
RU000A0JXQ93;0;20190611;100742;103.100000000;2
RU000A0JXQ93;0;20190611;101137;103.000000000;10
RU000A0JXQ93;0;20190611;101159;103.000000000;10
RU000A0JXQ93;0;20190611;101245;103.250000000;1
RU000A0JXQ93;0;20190611;102252;102.810000000;1
RU000A0JXQ93;0;20190611;102653;103.290000000;1
RU000A0JXQ93;0;20190611;102701;103.300000000;1
RU000A0JXQ93;0;20190611;103109;103.300000000;1
RU000A0JXQ93;0;20190611;103646;103.330000000;2
RU000A0JXQ93;0;20190611;104222;103.350000000;2
RU000A0JXQ93;0;20190611;104222;103.380000000;17
RU000A0JXQ93;0;20190611;104247;103.380000000;4
RU000A0JXQ93;0;20190611;104247;103.390000000;94
RU000A0JXQ93;0;20190611;104259;103.390000000;50
RU000A0JXQ93;0;20190611;104658;103.390000000;56
RU000A0JXQ93;0;20190611;104658;103.390000000;32
RU000A0JXQ93;0;20190611;104749;103.390000000;5
RU000A0JXQ93;0;20190611;105240;103.290000000;9
RU000A0JXQ93;0;20190611;105518;103.300000000;27
RU000A0JXQ93;0;20190611;111025;103.300000000;1
RU000A0JXQ93;0;20190611;111042;103.300000000;39
RU000A0JXQ93;0;20190611;111418;103.300000000;1
RU000A0JXQ93;0;20190611;111628;103.300000000;1
RU000A0JXQ93;0;20190611;111652;103.290000000;5
RU000A0JXQ93;0;20190611;112111;103.290000000;45
RU000A0JXQ93;0;20190611;112111;103.300000000;51
RU000A0JXQ93;0;20190611;112408;103.100000000;1
RU000A0JXQ93;0;20190611;112408;103.100000000;5
RU000A0JXQ93;0;20190611;114319;103.100000000;3
RU000A0JXQ93;0;20190611;114319;103.170000000;3
RU000A0JXQ93;0;20190611;114319;103.180000000;3
RU000A0JXQ93;0;20190611;114319;103.240000000;3
RU000A0JXQ93;0;20190611;114319;103.260000000;3
RU000A0JXQ93;0;20190611;114319;103.270000000;3
RU000A0JXQ93;0;20190611;114319;103.270000000;32
RU000A0JXQ93;0;20190611;114630;103.270000000;18
RU000A0JXQ93;0;20190611;120010;103.260000000;2
RU000A0JXQ93;0;20190611;120010;103.260000000;8
RU000A0JXQ93;0;20190611;120649;103.260000000;2
RU000A0JXQ93;0;20190611;120649;103.260000000;3
RU000A0JXQ93;0;20190611;121610;103.200000000;1
RU000A0JXQ93;0;20190611;122520;103.260000000;3
RU000A0JXQ93;0;20190611;123510;103.260000000;4
RU000A0JXQ93;0;20190611;123510;103.280000000;1
RU000A0JXQ93;0;20190611;123510;103.290000000;1
RU000A0JXQ93;0;20190611;125630;103.200000000;39
RU000A0JXQ93;0;20190611;131429;103.280000000;1
RU000A0JXQ93;0;20190611;132100;103.280000000;1
RU000A0JXQ93;0;20190611;132100;103.280000000;1
RU000A0JXQ93;0;20190611;132100;103.290000000;30
RU000A0JXQ93;0;20190611;132721;103.290000000;230
RU000A0JXQ93;0;20190611;133421;103.200000000;1
RU000A0JXQ93;0;20190611;133421;103.090000000;1
RU000A0JXQ93;0;20190611;133421;103.080000000;8
RU000A0JXQ93;0;20190611;133504;103.280000000;1
RU000A0JXQ93;0;20190611;133504;103.290000000;4
RU000A0JXQ93;0;20190611;134109;103.290000000;50
RU000A0JXQ93;0;20190611;140255;103.290000000;10
RU000A0JXQ93;0;20190611;140259;103.290000000;1
RU000A0JXQ93;0;20190611;140954;103.290000000;20
RU000A0JXQ93;0;20190611;141218;103.290000000;10
RU000A0JXQ93;0;20190611;142615;103.230000000;24
RU000A0JXQ93;0;20190611;142615;103.220000000;100
RU000A0JXQ93;0;20190611;142740;103.200000000;48
RU000A0JXQ93;0;20190611;144409;103.200000000;72
RU000A0JXQ93;0;20190611;144538;103.200000000;5
RU000A0JXQ93;0;20190611;144729;103.200000000;5
RU000A0JXQ93;0;20190611;151543;103.200000000;1
RU000A0JXQ93;0;20190611;152514;103.200000000;11
RU000A0JXQ93;0;20190611;153923;103.200000000;5
RU000A0JXQ93;0;20190611;160512;103.200000000;5
RU000A0JXQ93;0;20190611;161607;103.200000000;7
RU000A0JXQ93;0;20190611;162908;103.080000000;1
RU000A0JXQ93;0;20190611;163937;103.200000000;5
RU000A0JXQ93;0;20190611;164400;103.200000000;10
RU000A0JXQ93;0;20190611;165050;103.200000000;10
RU000A0JXQ93;0;20190611;165234;103.200000000;530
RU000A0JXQ93;0;20190611;171153;103.280000000;1
RU000A0JXQ93;0;20190611;171737;103.280000000;1
RU000A0JXQ93;0;20190611;171737;103.290000000;2
RU000A0JXQ93;0;20190611;172022;103.290000000;12
RU000A0JXQ93;0;20190611;174116;103.210000000;60
RU000A0JXQ93;0;20190611;180537;103.300000000;5
RU000A0JXQ93;0;20190611;181846;103.300000000;10
RU000A0JXQ93;0;20190611;182532;103.300000000;30
RU000A0JXQ93;0;20190611;184123;103.300000000;1
RU000A0JXQ93;0;20190613;101331;103.260000000;4
RU000A0JXQ93;0;20190613;101331;103.280000000;6
RU000A0JXQ93;0;20190613;101418;103.280000000;3
RU000A0JXQ93;0;20190613;101816;103.290000000;3
RU000A0JXQ93;0;20190613;102323;103.280000000;2
RU000A0JXQ93;0;20190613;102324;103.290000000;10
RU000A0JXQ93;0;20190613;102324;103.290000000;13
RU000A0JXQ93;0;20190613;102515;103.290000000;2
RU000A0JXQ93;0;20190613;103304;103.300000000;9
RU000A0JXQ93;0;20190613;103409;103.300000000;1
RU000A0JXQ93;0;20190613;103449;103.300000000;7
RU000A0JXQ93;0;20190613;103449;103.300000000;1
RU000A0JXQ93;0;20190613;103449;103.450000000;2
RU000A0JXQ93;0;20190613;103609;103.450000000;2
RU000A0JXQ93;0;20190613;103845;103.450000000;6
RU000A0JXQ93;0;20190613;104130;103.450000000;10
RU000A0JXQ93;0;20190613;104151;103.450000000;3
RU000A0JXQ93;0;20190613;104335;103.450000000;10
RU000A0JXQ93;0;20190613;104351;103.450000000;2
RU000A0JXQ93;0;20190613;104531;103.450000000;10
RU000A0JXQ93;0;20190613;105213;103.420000000;1
RU000A0JXQ93;0;20190613;110004;103.420000000;1
RU000A0JXQ93;0;20190613;110004;103.450000000;6
RU000A0JXQ93;0;20190613;110004;103.480000000;3
RU000A0JXQ93;0;20190613;111542;103.290000000;2
RU000A0JXQ93;0;20190613;112020;103.480000000;1
RU000A0JXQ93;0;20190613;112159;103.480000000;2
RU000A0JXQ93;0;20190613;113209;103.460000000;17
RU000A0JXQ93;0;20190613;114111;103.460000000;2
RU000A0JXQ93;0;20190613;114720;103.460000000;28
RU000A0JXQ93;0;20190613;121013;103.310000000;1
RU000A0JXQ93;0;20190613;123005;103.470000000;1
RU000A0JXQ93;0;20190613;123005;103.480000000;1
RU000A0JXQ93;0;20190613;124131;103.480000000;43
RU000A0JXQ93;0;20190613;124131;103.480000000;7
RU000A0JXQ93;0;20190613;125223;103.480000000;1
RU000A0JXQ93;0;20190613;125533;103.480000000;1
RU000A0JXQ93;0;20190613;131722;103.400000000;51
RU000A0JXQ93;0;20190613;135316;103.400000000;48
RU000A0JXQ93;0;20190613;135903;103.440000000;7
RU000A0JXQ93;0;20190613;135903;103.480000000;20
RU000A0JXQ93;0;20190613;140010;103.480000000;22
RU000A0JXQ93;0;20190613;140012;103.400000000;13
RU000A0JXQ93;0;20190613;140012;103.400000000;1
RU000A0JXQ93;0;20190613;140012;103.400000000;3
RU000A0JXQ93;0;20190613;140052;103.400000000;1
RU000A0JXQ93;0;20190613;141009;103.310000000;1
RU000A0JXQ93;0;20190613;141046;103.400000000;7
RU000A0JXQ93;0;20190613;141046;103.480000000;5
RU000A0JXQ93;0;20190613;141618;103.310000000;1
RU000A0JXQ93;0;20190613;141823;103.480000000;2
RU000A0JXQ93;0;20190613;142637;103.480000000;10
RU000A0JXQ93;0;20190613;143532;103.470000000;1
RU000A0JXQ93;0;20190613;143908;103.470000000;1
RU000A0JXQ93;0;20190613;143908;103.480000000;5
RU000A0JXQ93;0;20190613;144747;103.480000000;27
RU000A0JXQ93;0;20190613;144747;103.480000000;10
RU000A0JXQ93;0;20190613;144747;103.490000000;500
RU000A0JXQ93;0;20190613;144747;103.500000000;1963
RU000A0JXQ93;0;20190613;151655;103.490000000;1
RU000A0JXQ93;0;20190613;153149;103.490000000;1
RU000A0JXQ93;0;20190613;153149;103.500000000;9
RU000A0JXQ93;0;20190613;153245;103.500000000;20
RU000A0JXQ93;0;20190613;155947;103.500000000;50
RU000A0JXQ93;0;20190613;161359;103.490000000;1
RU000A0JXQ93;0;20190613;161759;103.490000000;2
RU000A0JXQ93;0;20190613;161916;103.300000000;5
RU000A0JXQ93;0;20190613;163512;103.480000000;1
RU000A0JXQ93;0;20190613;165747;103.480000000;4
RU000A0JXQ93;0;20190613;170424;103.300000000;3
RU000A0JXQ93;0;20190613;170424;103.290000000;5
RU000A0JXQ93;0;20190613;170424;103.290000000;2
RU000A0JXQ93;0;20190613;173528;103.490000000;3
RU000A0JXQ93;0;20190613;174523;103.490000000;4
RU000A0JXQ93;0;20190613;174523;103.500000000;46
RU000A0JXQ93;0;20190613;174814;103.500000000;3
RU000A0JXQ93;0;20190613;175851;103.500000000;15
RU000A0JXQ93;0;20190613;180608;103.490000000;1
RU000A0JXQ93;0;20190613;180608;103.500000000;6
RU000A0JXQ93;0;20190613;180702;103.500000000;15
RU000A0JXQ93;0;20190613;180704;103.500000000;1
RU000A0JXQ93;0;20190613;180928;103.500000000;20
RU000A0JXQ93;0;20190613;181347;103.500000000;100
RU000A0JXQ93;0;20190613;182459;103.300000000;4
RU000A0JXQ93;0;20190613;182459;103.290000000;6
RU000A0JXQ93;0;20190613;182800;103.500000000;2
RU000A0JXQ93;0;20190614;100502;103.400000000;20
RU000A0JXQ93;0;20190614;100759;103.400000000;2
RU000A0JXQ93;0;20190614;100842;103.400000000;1
RU000A0JXQ93;0;20190614;101337;103.720000000;49
RU000A0JXQ93;0;20190614;101448;103.720000000;1
RU000A0JXQ93;0;20190614;102055;103.730000000;1
RU000A0JXQ93;0;20190614;102125;103.730000000;1
RU000A0JXQ93;0;20190614;102438;103.730000000;1
RU000A0JXQ93;0;20190614;102438;103.730000000;1
RU000A0JXQ93;0;20190614;102438;103.730000000;6
RU000A0JXQ93;0;20190614;102710;103.220000000;1
RU000A0JXQ93;0;20190614;102710;103.210000000;2
RU000A0JXQ93;0;20190614;103140;103.660000000;1
RU000A0JXQ93;0;20190614;103140;103.670000000;2
RU000A0JXQ93;0;20190614;103140;103.690000000;5
RU000A0JXQ93;0;20190614;103140;103.730000000;92
RU000A0JXQ93;0;20190614;104139;103.730000000;1
RU000A0JXQ93;0;20190614;104139;103.740000000;5
RU000A0JXQ93;0;20190614;104139;103.740000000;34
RU000A0JXQ93;0;20190614;104353;103.500000000;15
RU000A0JXQ93;0;20190614;104951;103.500000000;20
RU000A0JXQ93;0;20190614;110807;103.500000000;10
RU000A0JXQ93;0;20190614;110827;103.500000000;8
RU000A0JXQ93;0;20190614;111320;103.690000000;1
RU000A0JXQ93;0;20190614;111320;103.700000000;9
RU000A0JXQ93;0;20190614;112051;103.700000000;12
RU000A0JXQ93;0;20190614;112236;103.700000000;11
RU000A0JXQ93;0;20190614;112622;103.700000000;18
RU000A0JXQ93;0;20190614;112733;103.700000000;1
RU000A0JXQ93;0;20190614;113107;103.510000000;1
RU000A0JXQ93;0;20190614;113309;103.690000000;1
RU000A0JXQ93;0;20190614;113309;103.700000000;46
RU000A0JXQ93;0;20190614;113603;103.690000000;3
RU000A0JXQ93;0;20190614;113915;103.690000000;10
RU000A0JXQ93;0;20190614;114020;103.690000000;1
RU000A0JXQ93;0;20190614;115156;103.600000000;5
RU000A0JXQ93;0;20190614;115156;103.690000000;15
RU000A0JXQ93;0;20190614;115211;103.690000000;6
RU000A0JXQ93;0;20190614;115211;103.700000000;32
RU000A0JXQ93;0;20190614;115742;103.700000000;78
RU000A0JXQ93;0;20190614;120027;103.700000000;18
RU000A0JXQ93;0;20190614;120530;103.700000000;10
RU000A0JXQ93;0;20190614;122053;103.700000000;5
RU000A0JXQ93;0;20190614;122319;103.700000000;1
RU000A0JXQ93;0;20190614;123249;103.600000000;9
RU000A0JXQ93;0;20190614;123558;103.700000000;1
RU000A0JXQ93;0;20190614;124315;103.700000000;50
RU000A0JXQ93;0;20190614;125454;103.700000000;1
RU000A0JXQ93;0;20190614;131159;103.700000000;1
RU000A0JXQ93;0;20190614;132505;103.600000000;100
RU000A0JXQ93;0;20190614;135226;103.700000000;1
RU000A0JXQ93;0;20190614;135806;103.700000000;4
RU000A0JXQ93;0;20190614;140423;103.700000000;3
RU000A0JXQ93;0;20190614;140801;103.700000000;26
RU000A0JXQ93;0;20190614;140848;103.700000000;3
RU000A0JXQ93;0;20190614;140922;103.700000000;93
RU000A0JXQ93;0;20190614;140938;103.700000000;20
RU000A0JXQ93;0;20190614;141024;103.700000000;1
RU000A0JXQ93;0;20190614;141703;103.600000000;330
RU000A0JXQ93;0;20190614;141741;103.700000000;2
RU000A0JXQ93;0;20190614;142242;103.600000000;55
RU000A0JXQ93;0;20190614;143547;103.700000000;10
RU000A0JXQ93;0;20190614;143719;103.700000000;6
RU000A0JXQ93;0;20190614;145221;103.700000000;1
RU000A0JXQ93;0;20190614;150841;103.600000000;10
RU000A0JXQ93;0;20190614;151152;103.700000000;1
RU000A0JXQ93;0;20190614;153134;103.700000000;25
RU000A0JXQ93;0;20190614;154912;103.700000000;2
RU000A0JXQ93;0;20190614;160730;103.700000000;12
RU000A0JXQ93;0;20190614;161903;103.620000000;1
RU000A0JXQ93;0;20190614;162932;103.620000000;1
RU000A0JXQ93;0;20190614;162932;103.690000000;9
RU000A0JXQ93;0;20190614;163226;103.690000000;1
RU000A0JXQ93;0;20190614;163803;103.690000000;4
RU000A0JXQ93;0;20190614;164746;103.690000000;30
RU000A0JXQ93;0;20190614;165407;103.690000000;1
RU000A0JXQ93;0;20190614;165558;103.690000000;10
RU000A0JXQ93;0;20190614;165939;103.690000000;3
RU000A0JXQ93;0;20190614;170432;103.690000000;42
RU000A0JXQ93;0;20190614;171321;103.700000000;1
RU000A0JXQ93;0;20190614;171819;103.700000000;75
RU000A0JXQ93;0;20190614;172033;103.700000000;96
RU000A0JXQ93;0;20190614;172140;103.700000000;1
RU000A0JXQ93;0;20190614;173250;103.700000000;2
RU000A0JXQ93;0;20190614;173534;103.700000000;10
RU000A0JXQ93;0;20190614;180347;103.700000000;1
RU000A0JXQ93;0;20190614;181640;103.700000000;47
RU000A0JXQ93;0;20190614;181902;103.700000000;10
RU000A0JXQ93;0;20190617;100318;103.740000000;2
RU000A0JXQ93;0;20190617;100525;103.740000000;1
RU000A0JXQ93;0;20190617;100732;103.740000000;1
RU000A0JXQ93;0;20190617;101339;103.320000000;1
RU000A0JXQ93;0;20190617;101642;103.730000000;1
RU000A0JXQ93;0;20190617;101642;103.740000000;18
RU000A0JXQ93;0;20190617;102103;103.740000000;10
RU000A0JXQ93;0;20190617;102155;103.740000000;30
RU000A0JXQ93;0;20190617;102321;103.320000000;10
RU000A0JXQ93;0;20190617;102356;103.730000000;10
RU000A0JXQ93;0;20190617;102356;103.740000000;4
RU000A0JXQ93;0;20190617;102356;103.780000000;32
RU000A0JXQ93;0;20190617;102620;103.780000000;30
RU000A0JXQ93;0;20190617;102814;103.780000000;1
RU000A0JXQ93;0;20190617;103158;103.700000000;2
RU000A0JXQ93;0;20190617;103301;103.700000000;34
RU000A0JXQ93;0;20190617;104133;103.660000000;2
RU000A0JXQ93;0;20190617;104856;103.680000000;3
RU000A0JXQ93;0;20190617;104856;103.690000000;17
RU000A0JXQ93;0;20190617;110334;103.460000000;1
RU000A0JXQ93;0;20190617;110334;103.460000000;13
RU000A0JXQ93;0;20190617;110804;103.680000000;1
RU000A0JXQ93;0;20190617;110804;103.680000000;9
RU000A0JXQ93;0;20190617;110859;103.680000000;4
RU000A0JXQ93;0;20190617;110859;103.690000000;6
RU000A0JXQ93;0;20190617;111913;103.690000000;1
RU000A0JXQ93;0;20190617;112041;103.690000000;300
RU000A0JXQ93;0;20190617;112927;103.600000000;15
RU000A0JXQ93;0;20190617;113306;103.600000000;2
RU000A0JXQ93;0;20190617;113936;103.600000000;3
RU000A0JXQ93;0;20190617;114730;103.600000000;10
RU000A0JXQ93;0;20190617;114730;103.780000000;1
RU000A0JXQ93;0;20190617;121549;103.780000000;2
RU000A0JXQ93;0;20190617;124009;103.530000000;1
RU000A0JXQ93;0;20190617;124143;103.770000000;1
RU000A0JXQ93;0;20190617;124143;103.780000000;9
RU000A0JXQ93;0;20190617;124419;103.570000000;1
RU000A0JXQ93;0;20190617;124419;103.560000000;2
RU000A0JXQ93;0;20190617;125704;103.750000000;1
RU000A0JXQ93;0;20190617;130617;103.750000000;1
RU000A0JXQ93;0;20190617;130617;103.770000000;1
RU000A0JXQ93;0;20190617;130617;103.780000000;45
RU000A0JXQ93;0;20190617;130923;103.560000000;1
RU000A0JXQ93;0;20190617;130923;103.560000000;7
RU000A0JXQ93;0;20190617;134120;103.560000000;13
RU000A0JXQ93;0;20190617;134120;103.550000000;7
RU000A0JXQ93;0;20190617;134204;103.740000000;1
RU000A0JXQ93;0;20190617;134254;103.470000000;10
RU000A0JXQ93;0;20190617;140459;103.740000000;2
RU000A0JXQ93;0;20190617;141102;103.740000000;1
RU000A0JXQ93;0;20190617;141315;103.740000000;3
RU000A0JXQ93;0;20190617;142022;103.730000000;1
RU000A0JXQ93;0;20190617;144506;103.720000000;9
RU000A0JXQ93;0;20190617;144506;103.740000000;3
RU000A0JXQ93;0;20190617;144506;103.760000000;1
RU000A0JXQ93;0;20190617;144506;103.770000000;20
RU000A0JXQ93;0;20190617;144506;103.780000000;89
RU000A0JXQ93;0;20190617;144506;103.780000000;8
RU000A0JXQ93;0;20190617;144727;103.520000000;1
RU000A0JXQ93;0;20190617;144727;103.510000000;3
RU000A0JXQ93;0;20190617;144727;103.510000000;36
RU000A0JXQ93;0;20190617;151930;103.710000000;1
RU000A0JXQ93;0;20190617;151930;103.720000000;1
RU000A0JXQ93;0;20190617;152854;103.530000000;1
RU000A0JXQ93;0;20190617;152854;103.520000000;2
RU000A0JXQ93;0;20190617;162457;103.730000000;1
RU000A0JXQ93;0;20190617;162457;103.740000000;2
RU000A0JXQ93;0;20190617;163506;103.700000000;4
RU000A0JXQ93;0;20190617;163900;103.560000000;1
RU000A0JXQ93;0;20190617;163900;103.520000000;1
RU000A0JXQ93;0;20190617;163900;103.520000000;44
RU000A0JXQ93;0;20190617;163900;103.510000000;44
RU000A0JXQ93;0;20190617;171649;103.530000000;1
RU000A0JXQ93;0;20190617;171649;103.530000000;1
RU000A0JXQ93;0;20190617;171649;103.530000000;10
RU000A0JXQ93;0;20190617;171731;103.530000000;1
RU000A0JXQ93;0;20190617;175449;103.600000000;3
RU000A0JXQ93;0;20190617;181632;103.590000000;10
RU000A0JXQ93;0;20190617;183652;103.710000000;1
RU000A0JXQ93;0;20190617;183652;103.720000000;27
RU000A0JXQ93;0;20190617;184018;103.590000000;1
RU000A0JXQ93;0;20190618;101239;103.800000000;2
RU000A0JXQ93;0;20190618;101733;103.350000000;2
RU000A0JXQ93;0;20190618;101734;103.350000000;15
RU000A0JXQ93;0;20190618;102320;103.350000000;3
RU000A0JXQ93;0;20190618;102403;103.350000000;1
RU000A0JXQ93;0;20190618;102404;103.350000000;1
RU000A0JXQ93;0;20190618;102404;103.350000000;1
RU000A0JXQ93;0;20190618;102405;103.350000000;1
RU000A0JXQ93;0;20190618;102405;103.350000000;1
RU000A0JXQ93;0;20190618;102408;103.350000000;1
RU000A0JXQ93;0;20190618;102408;103.350000000;1
RU000A0JXQ93;0;20190618;102409;103.350000000;1
RU000A0JXQ93;0;20190618;102411;103.350000000;1
RU000A0JXQ93;0;20190618;102412;103.350000000;1
RU000A0JXQ93;0;20190618;102412;103.350000000;1
RU000A0JXQ93;0;20190618;102413;103.350000000;1
RU000A0JXQ93;0;20190618;102413;103.350000000;1
RU000A0JXQ93;0;20190618;102413;103.350000000;1
RU000A0JXQ93;0;20190618;102414;103.350000000;1
RU000A0JXQ93;0;20190618;102414;103.350000000;1
RU000A0JXQ93;0;20190618;102415;103.350000000;1
RU000A0JXQ93;0;20190618;102415;103.350000000;1
RU000A0JXQ93;0;20190618;102415;103.350000000;1
RU000A0JXQ93;0;20190618;102416;103.350000000;1
RU000A0JXQ93;0;20190618;102416;103.350000000;1
RU000A0JXQ93;0;20190618;102416;103.350000000;1
RU000A0JXQ93;0;20190618;102417;103.350000000;1
RU000A0JXQ93;0;20190618;102419;103.350000000;1
RU000A0JXQ93;0;20190618;102446;103.350000000;3
RU000A0JXQ93;0;20190618;102458;103.350000000;1
RU000A0JXQ93;0;20190618;103033;103.350000000;1
RU000A0JXQ93;0;20190618;104417;103.350000000;33
RU000A0JXQ93;0;20190618;104514;103.350000000;60
RU000A0JXQ93;0;20190618;104514;103.570000000;5
RU000A0JXQ93;0;20190618;104832;103.560000000;5
RU000A0JXQ93;0;20190618;111435;103.570000000;10
RU000A0JXQ93;0;20190618;114549;103.500000000;6
RU000A0JXQ93;0;20190618;114658;103.500000000;1
RU000A0JXQ93;0;20190618;120937;103.570000000;25
RU000A0JXQ93;0;20190618;121317;103.560000000;14
RU000A0JXQ93;0;20190618;121317;103.570000000;15
RU000A0JXQ93;0;20190618;121757;103.510000000;391
RU000A0JXQ93;0;20190618;121757;103.510000000;36
RU000A0JXQ93;0;20190618;121757;103.500000000;155
RU000A0JXQ93;0;20190618;121951;103.570000000;25
RU000A0JXQ93;0;20190618;122111;103.600000000;80
RU000A0JXQ93;0;20190618;122111;103.650000000;80
RU000A0JXQ93;0;20190618;122111;103.700000000;143
RU000A0JXQ93;0;20190618;122111;103.740000000;80
RU000A0JXQ93;0;20190618;122111;103.750000000;92
RU000A0JXQ93;0;20190618;122512;103.550000000;1
RU000A0JXQ93;0;20190618;122512;103.540000000;9
RU000A0JXQ93;0;20190618;140529;103.680000000;9
RU000A0JXQ93;0;20190618;141127;103.690000000;1
RU000A0JXQ93;0;20190618;141235;103.690000000;22
RU000A0JXQ93;0;20190618;141953;103.690000000;1
RU000A0JXQ93;0;20190618;142410;103.520000000;3
RU000A0JXQ93;0;20190618;144433;103.520000000;9
RU000A0JXQ93;0;20190618;144433;103.510000000;30
RU000A0JXQ93;0;20190618;144433;103.510000000;40
RU000A0JXQ93;0;20190618;144433;103.510000000;6
RU000A0JXQ93;0;20190618;144433;103.500000000;305
RU000A0JXQ93;0;20190618;144525;103.680000000;3
RU000A0JXQ93;0;20190618;144525;103.690000000;7
RU000A0JXQ93;0;20190618;144910;103.680000000;9
RU000A0JXQ93;0;20190618;145502;103.680000000;4
RU000A0JXQ93;0;20190618;145700;103.680000000;40
RU000A0JXQ93;0;20190618;145714;103.690000000;1
RU000A0JXQ93;0;20190618;150100;103.690000000;30
RU000A0JXQ93;0;20190618;150316;103.690000000;17
RU000A0JXQ93;0;20190618;150443;103.680000000;21
RU000A0JXQ93;0;20190618;150732;103.680000000;20
RU000A0JXQ93;0;20190618;150852;103.680000000;155
RU000A0JXQ93;0;20190618;151057;103.680000000;6
RU000A0JXQ93;0;20190618;152013;103.670000000;1
RU000A0JXQ93;0;20190618;154438;103.660000000;7
RU000A0JXQ93;0;20190618;154438;103.670000000;40
RU000A0JXQ93;0;20190618;155647;103.670000000;1
RU000A0JXQ93;0;20190618;170415;103.670000000;13
RU000A0JXQ93;0;20190618;170846;103.500000000;5
RU000A0JXQ93;0;20190618;172504;103.600000000;22
RU000A0JXQ93;0;20190618;173421;103.670000000;175
RU000A0JXQ93;0;20190618;173421;103.670000000;15
RU000A0JXQ93;0;20190618;173742;103.600000000;20
RU000A0JXQ93;0;20190618;175958;103.670000000;4
RU000A0JXQ93;0;20190618;175958;103.680000000;26
RU000A0JXQ93;0;20190619;100528;103.300000000;40
RU000A0JXQ93;0;20190619;101117;103.400000000;43
RU000A0JXQ93;0;20190619;101415;103.360000000;5
RU000A0JXQ93;0;20190619;101415;103.350000000;1
RU000A0JXQ93;0;20190619;101415;103.150000000;10
RU000A0JXQ93;0;20190619;101415;103.100000000;20
RU000A0JXQ93;0;20190619;101913;103.510000000;1
RU000A0JXQ93;0;20190619;101913;103.500000000;40
RU000A0JXQ93;0;20190619;102643;103.690000000;5
RU000A0JXQ93;0;20190619;102643;103.700000000;5
RU000A0JXQ93;0;20190619;102643;103.700000000;10
RU000A0JXQ93;0;20190619;103005;103.680000000;2
RU000A0JXQ93;0;20190619;103309;103.700000000;8
RU000A0JXQ93;0;20190619;103724;103.680000000;104
RU000A0JXQ93;0;20190619;103918;103.590000000;89
RU000A0JXQ93;0;20190619;104156;103.500000000;10
RU000A0JXQ93;0;20190619;104537;103.700000000;30
RU000A0JXQ93;0;20190619;105741;103.700000000;50
RU000A0JXQ93;0;20190619;110233;103.560000000;12
RU000A0JXQ93;0;20190619;110233;103.550000000;10
RU000A0JXQ93;0;20190619;110233;103.550000000;30
RU000A0JXQ93;0;20190619;110233;103.550000000;248
RU000A0JXQ93;0;20190619;110615;103.550000000;1
RU000A0JXQ93;0;20190619;110624;103.690000000;3
RU000A0JXQ93;0;20190619;110634;103.690000000;9
RU000A0JXQ93;0;20190619;110634;103.700000000;41
RU000A0JXQ93;0;20190619;111036;103.550000000;1
RU000A0JXQ93;0;20190619;111036;103.500000000;4
RU000A0JXQ93;0;20190619;113927;103.650000000;1
RU000A0JXQ93;0;20190619;114451;103.650000000;9
RU000A0JXQ93;0;20190619;114451;103.650000000;1
RU000A0JXQ93;0;20190619;114845;103.650000000;1
RU000A0JXQ93;0;20190619;115821;103.650000000;3
RU000A0JXQ93;0;20190619;120258;103.510000000;10
RU000A0JXQ93;0;20190619;120502;103.640000000;10
RU000A0JXQ93;0;20190619;124036;103.650000000;3
RU000A0JXQ93;0;20190619;125143;103.640000000;30
RU000A0JXQ93;0;20190619;125731;103.650000000;2
RU000A0JXQ93;0;20190619;125804;103.700000000;4
RU000A0JXQ93;0;20190619;130748;103.700000000;1
RU000A0JXQ93;0;20190619;130748;103.700000000;9
RU000A0JXQ93;0;20190619;131056;103.650000000;20
RU000A0JXQ93;0;20190619;132203;103.650000000;1
RU000A0JXQ93;0;20190619;132850;103.650000000;30
RU000A0JXQ93;0;20190619;134416;103.650000000;20
RU000A0JXQ93;0;20190619;134416;103.700000000;1
RU000A0JXQ93;0;20190619;134416;103.700000000;29
RU000A0JXQ93;0;20190619;135502;103.640000000;59
RU000A0JXQ93;0;20190619;135502;103.640000000;10
RU000A0JXQ93;0;20190619;135502;103.500000000;101
RU000A0JXQ93;0;20190619;135502;103.500000000;10
RU000A0JXQ93;0;20190619;135502;103.380000000;10
RU000A0JXQ93;0;20190619;135502;103.310000000;100
RU000A0JXQ93;0;20190619;135502;103.300000000;110
RU000A0JXQ93;0;20190619;135502;103.300000000;48
RU000A0JXQ93;0;20190619;135502;103.100000000;1
RU000A0JXQ93;0;20190619;135502;103.100000000;10
RU000A0JXQ93;0;20190619;135502;102.950000000;10
